location,location_id,gtfs_stop_name,stop_lat,stop_lon,match_type,route
HAVENVIEW AND SHEPPARD,5662,Sheppard Ave East at Havenview Rd,43.791493,-79.249464,MATCHED_STOP_ONLY,95
FREELA AND QUEEN STATION QUAY,5703,,,,NO_STREET_MATCH,95
OF T LOOP,5713,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,95
RYLANDER AND SHEPPARD,5736,,,,NO_STREET_MATCH,95
UPJOHN AND YORK MILLS,5810,York Mills Rd at Upjohn Rd,43.754749,-79.351135,MATCHED_INTERSECTION,95
MEDOWVALE AND SHEPPARD,5868,Meadowvale Rd at Sheppard Ave East,43.808582,-79.171055,MATCHED_STOP_ONLY,95
BOBMAR AND ELLESMERE,5921,,,,NO_STREET_MATCH,95
DOLLY V AND ELLESMERE,5990,Ellesmere Rd at Dolly Varden Blvd,43.775626,-79.235048,MATCHED_INTERSECTION,95
ELLESMERE AND MILTARY,6013,,,,NO_STREET_MATCH,95
401 AND NEILSON,6049,,,,NO_STREET_MATCH,95
ELLESMERE AND RYLANDER,6084,,,,NO_STREET_MATCH,95
ELLESMERE AND SANDOVER,6199,,,,NO_STREET_MATCH,95
ELLESMERE AND WYE VALL,6249,Ellesmere Rd at Wye Valley Rd,43.764958,-79.284138,MATCHED_INTERSECTION,95
KINGSTON AND RYANDER,6251,,,,NO_STREET_MATCH,95
ELLESMERE AND WATSON,6300,Ellesmere Rd at Watson St,43.789459,-79.17583,MATCHED_INTERSECTION,95
DON MILLS AND MOATFIEL,6358,Don Mills Rd at Moatfield Dr South Side,43.758327,-79.34732,MATCHED_STOP_ONLY,95
ELLESMERE AND MARKHAM R,6368,Ellesmere Rd at Markham Rd,43.776245,-79.232002,MATCHED_INTERSECTION,95
UNIVERTY OF TORONTO LO,6431,,,,NO_STREET_MATCH,95
UNIVERSITY ON TORONTO,6460,,,,NO_STREET_MATCH,95
HIGHWA AND MORNINGSIDE,6592,,,,NO_STREET_MATCH,95
BAYVIEW AND HWY 401,6632,,,,NO_STREET_MATCH,95
ELLESMERE STATION ANBD DOLLY V,6635,Ellesmere,43.766712,-79.276505,MATCHED_FACILITY,95
PROUDBANK MILLWAY,6668,,,,NO_STREET_MATCH,95
MILITARY TRAIL AND UNI,6673,Military Trail at University of Toronto Scarborough,43.785926,-79.186773,MATCHED_INTERSECTION,95
SCARBOROUGH U OF T LOO,6718,,,,NO_STREET_MATCH,95
VALENTIN AND YORK MILL,6750,York Mills Rd at Valentine Dr,43.757207,-79.341181,MATCHED_INTERSECTION,95
DURNFORD AND SHEPPARD,6772,Sheppard Ave East at Durnford Rd,43.800865,-79.150843,MATCHED_STOP_ONLY,95
RYLANDER,6815,,,,NO_STREET_MATCH,95
BRIM AND MEADOWGLEN PL,6839,,,,NO_STREET_MATCH,95
M AND SCARBOROUGH LOOP,6872,,,,NO_STREET_MATCH,95
MILITARY TRAIL LOOP U,7024,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,95
DEWEY AND ELLESMERE,7043,Ellesmere Rd at Dewey Dr,43.76023,-79.304551,MATCHED_INTERSECTION,95
ELLESMERE AND GRANGEWAY,7094,,,,NO_STREET_MATCH,95
CLAYLAN AND YORK MILLS,7115,,,,NO_STREET_MATCH,95
KEMPFORD AND YONGE,7223,Yonge St at Kempford Blvd,43.777066,-79.415018,MATCHED_STOP_ONLY,95
CLAUDIUS AND ELLESMERE,7257,Ellesmere Rd at Claudius Gate,43.759681,-79.307806,MATCHED_INTERSECTION,95
SHEPPARD AND VANDORF,7339,Sheppard Ave East at Vandorf St,43.802813,-79.154995,MATCHED_STOP_ONLY,95
ELLESMERE AND PACKARD,7342,Ellesmere Rd at Packard Blvd,43.770694,-79.257782,MATCHED_INTERSECTION,95
ELLESMERE AND MEADWOVA,7400,,,,NO_STREET_MATCH,95
ELLESMERE AND MONDEO D,7484,741 Ellesmere Rd at Mondeo Dr,43.764459,-79.287449,MATCHED_INTERSECTION,95
LAKESHORE AND LESLIE,7581,Leslie St at Lake Shore Blvd East,43.659362,-79.328632,MATCHED_STOP_ONLY,95
UOFT SCARBOROUGH BUS L,7674,,,,NO_STREET_MATCH,95
HWY 401 AND LESLIE,7678,,,,NO_STREET_MATCH,95
ROSEHILL AND YONGE,7809,Yonge St at Rosehill Ave,43.686132,-79.393183,MATCHED_STOP_ONLY,95
ELLESMERE AND MILTIARY,7822,,,,NO_STREET_MATCH,95
NATURE PATHWAY,7880,,,,NO_STREET_MATCH,95
YORK MILLS YONGE,8178,,,,NO_STREET_MATCH,95
BRECKON AND SHEPPARD,8280,Sheppard Ave East at Breckon Gate,43.80027,-79.20723,MATCHED_STOP_ONLY,95
UTSC LOOP,8372,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,95
STANDFI AND YORK MILLS,8444,,,,NO_STREET_MATCH,95
ELLESMERE AND MILBANK,8468,,,,NO_STREET_MATCH,95
ELLESMERE AND HIGHLAND,8498,Ellesmere Rd at Highland Creek Park,43.788976,-79.178809,MATCHED_INTERSECTION,95
YORK MILLS STATION COLLEGIATE,8501,York Mills,43.744846,-79.406487,MATCHED_FACILITY,95
MILNER,8521,,,,NO_STREET_MATCH,95
FERNSID AND YORK MILLS,8573,,,,NO_STREET_MATCH,95
ELLESMERE AND KINGSTON,8588,Kingston Rd at Ellesmere Rd,43.793758,-79.154476,MATCHED_INTERSECTION,95
KING STATION AND RYLANDER,8589,Rylander Blvd at Kingston Rd,43.797731,-79.149996,MATCHED_INTERSECTION,95
B AND PARKWOOD VILLAGE,8608,,,,NO_STREET_MATCH,95
VALLEYW AND YORK MILLS,8651,,,,NO_STREET_MATCH,95
COLINS AND ELLESMERE STATION,8661,Ellesmere Rd at Conlins Rd,43.788024,-79.18295,MATCHED_ROUTE,95
YORK MILLS STATION ANS SANDOVE,8668,,,,NO_STREET_MATCH,95
BAYVIEW STATION AND YOR MILLS,8711,York Mills Rd at Bayview Ave,43.74787,-79.384519,MATCHED_ROUTE,95
5050 5068 SHEPPARD,8816,,,,NO_STREET_MATCH,95
CASTLEFIELD AND YONGE,8862,Yonge St at Castlefield Ave South Side,43.711635,-79.399535,MATCHED_STOP_ONLY,95
ELLESMERE AND MORISH R,8891,,,,NO_STREET_MATCH,95
OLD MIL AND YORK MILLS,8962,,,,NO_STREET_MATCH,95
DUNDAS STATION NORT AND YONGE,8973,Dundas St West at Yonge St - Dundas Station,43.65619,-79.38119,MATCHED_STOP_ONLY,95
RLANDER,9070,,,,NO_STREET_MATCH,95
GISBURN AND YORK MILLS,9200,,,,NO_STREET_MATCH,95
MIITARY TRAIL AND MORN,9235,,,,NO_STREET_MATCH,95
ROUGE HILL GO LOOP,9247,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,95
ELLESMERE AND MONDEO,9249,741 Ellesmere Rd at Mondeo Dr,43.764459,-79.287449,MATCHED_INTERSECTION,95
ELLESMERE AND WILLOWDA,9252,,,,NO_STREET_MATCH,95
CAMPBEL AND YORK MILLS,9262,,,,NO_STREET_MATCH,95
YONGE ST 211,9290,,,,NO_STREET_MATCH,95
CONLINS R AND SHEPPARD,9304,Sheppard Ave East at Conlins Rd East Side,43.80425,-79.189258,MATCHED_STOP_ONLY,95
MAFEKING CRESCENT,9334,,,,NO_STREET_MATCH,95
PARK WOODS VILLAGE,9344,,,,NO_STREET_MATCH,95
YORK MILLS AND,9408,,,,NO_STREET_MATCH,95
SANDOVER,9420,,,,NO_STREET_MATCH,95
KINGSTON AND MEADOVALE,9486,Meadowvale Rd at Kingston Rd,43.788846,-79.162248,MATCHED_STOP_ONLY,95
YORK MILLS STATION 9,9538,York Mills,43.744846,-79.406487,MATCHED_FACILITY,95
OF T LOOP MILITARY,9549,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,95
UNIVERSITY TORONTO,9647,,,,NO_STREET_MATCH,95
MALVEFRN GARAGE,9705,,,,NO_STREET_MATCH,95
ELLESERME AND KENNEDY STATION,9932,Ellesmere Rd at Kennedy Rd,43.766017,-79.28076,MATCHED_ROUTE,95
PARKWOODS VILLAGE A,9933,,,,NO_STREET_MATCH,95
CLAUBIUS AND ELLESMERE,10032,,,,NO_STREET_MATCH,95
ELLESMERE AND MIRRORBA,10060,,,,NO_STREET_MATCH,95
COMBERME AND PARKWOODS,10078,Parkwoods Village Dr at Combermere Dr,43.758032,-79.319424,MATCHED_INTERSECTION,95
GREENFIELD AND YONGE,10157,,,,NO_STREET_MATCH,95
DUNFORD AND DURNESS,10176,Durnford Rd at Durness Ave,43.800394,-79.150948,MATCHED_ROUTE,95
SANFIEL AND YORK MILLS,10177,,,,NO_STREET_MATCH,95
ELLESMERE AND MC MCCOWAN STATION,10468,Ellesmere Rd at McCowan Rd,43.77237,-79.251159,MATCHED_INTERSECTION,95
POPE JOHN PAUL II SCHO,10474,,,,NO_STREET_MATCH,95
DVP EXI AND YORK MILLS,10530,,,,NO_STREET_MATCH,95
ELLES AND MORNING SIDE,10611,Ellesmere Rd at Morningside Ave,43.785158,-79.193623,MATCHED_INTERSECTION,95
DURNESS AND DURNFOD,10625,Durnford Rd at Durness Ave,43.800394,-79.150948,MATCHED_ROUTE,95
ELLESMERE AND W SER,10741,,,,NO_STREET_MATCH,95
MARKHAM R AND SHEPPARD,10776,Markham Rd at Sheppard Ave East,43.793604,-79.238418,MATCHED_STOP_ONLY,95
MILL AND YONGE,10801,York Mills Rd at Old Yonge St,43.744926,-79.399283,MATCHED_INTERSECTION,95
DEEP DEE AND ELLESMERE,10803,Ellesmere Rd at Deep Dene Dr,43.790749,-79.170421,MATCHED_ROUTE,95
DON MIL AND YOKR MILLS,10923,York Mills Rd at Don Mills Rd,43.756053,-79.3466,MATCHED_ROUTE,95
OLD AND YORK MILLS,10927,York Mills Rd at Old Yonge St,43.744926,-79.399283,MATCHED_INTERSECTION,95
UNVERSITY OF TORONTO B,11038,,,,NO_STREET_MATCH,95
MEADOWAVALE AND SHEPPARD,11162,Meadowvale Rd at Sheppard Ave East,43.808582,-79.171055,MATCHED_STOP_ONLY,95
DURNFORD AND RYLANDER,11244,,,,NO_STREET_MATCH,95
ELLESMERE AND VIC PARK,11303,,,,NO_STREET_MATCH,95
DURNFORD AND TAILPIPE,11358,,,,NO_STREET_MATCH,95
MEADOWVALLE AND SHEPPARD,11425,Meadowvale Rd at Sheppard Ave East,43.808582,-79.171055,MATCHED_STOP_ONLY,95
LAURENTI AND YORK MILLS,11533,York Mills Rd at Laurentide Dr,43.757636,-79.338064,MATCHED_INTERSECTION,95
PORTICO,11541,,,,NO_STREET_MATCH,95
ELLESMERE AND MORISH,11548,Ellesmere Rd at Morrish Rd,43.790274,-79.173121,MATCHED_ROUTE,95
YORK MILLS STATION YONGE,11592,York Mills,43.744846,-79.406487,MATCHED_FACILITY,95
KIN AND SHEPPARD E,11732,,,,NO_STREET_MATCH,95
UNIVIERSITY OF TORONTO,11805,,,,NO_STREET_MATCH,95
CROCUS AND ELLESMERE,11866,Ellesmere Rd at Crocus Dr,43.760452,-79.30435,MATCHED_INTERSECTION,95
OLD YONGE AND YORK MIL,11974,York Mills Rd at Old Yonge St,43.744926,-79.399283,MATCHED_INTERSECTION,95
MEADOW AND SCARBOROUGH,12036,,,,NO_STREET_MATCH,95
DVR AND YORK MILLS,12054,,,,NO_STREET_MATCH,95
HWY 401 AND KINGSTON,12174,,,,NO_STREET_MATCH,95
ABITIBI AND YONGE,12208,,,,NO_STREET_MATCH,95
MURISON AND SHEPPARD,12221,Sheppard Ave East at Murison Blvd East Side,43.799156,-79.212357,MATCHED_STOP_ONLY,95
YORK MILLS STATION BAY STATION,12575,York Mills,43.744846,-79.406487,MATCHED_FACILITY,95
BIRCHMOUNT AND YORK MILLS,12738,,,,NO_STREET_MATCH,95
FENSID AND YORK MILLS,12750,York Mills Rd at Fenside Dr,43.760782,-79.327546,MATCHED_INTERSECTION,95
DOLLYVAR AND ELLESMERE,12755,,,,NO_STREET_MATCH,95
401 AND YORK MILLS,12766,,,,NO_STREET_MATCH,95
YONG AND YORK MILLS,12794,York Mills Rd at Old Yonge St,43.744926,-79.399283,MATCHED_INTERSECTION,95
BIRKDAL AND YORK MILLS,12833,,,,NO_STREET_MATCH,95
F AND PARKWOOD VILLAGE,12834,,,,NO_STREET_MATCH,95
MILITARY LOOP,12886,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,95
PARKWOOD VILLAGE AND V,12931,,,,NO_STREET_MATCH,95
CALTHROP AND ELLESMERE,13034,,,,NO_STREET_MATCH,95
GAILONG AND PARKWOODS,13041,Parkwoods Village Dr at Gailong Crt,43.759388,-79.321096,MATCHED_INTERSECTION,95
KING STATION AND SHEPPARD E,13059,,,,NO_STREET_MATCH,95
ELLESMERE AND SARATOGA,13101,Ellesmere Rd at Saratoga Dr East Side,43.771657,-79.253176,MATCHED_INTERSECTION,95
UPJOHN AND YORK MILLS STATION,13140,York Mills Rd at Upjohn Rd,43.754749,-79.351135,MATCHED_INTERSECTION,95
LAUREND AND YORK MILLS,13157,,,,NO_STREET_MATCH,95
CENTENNIA AND KINGSTON,13173,,,,NO_STREET_MATCH,95
ELLESMERE AND MURIBANK,13206,Ellesmere Rd at Muirbank Blvd,43.793732,-79.157941,MATCHED_ROUTE,95
OXBOW,13263,,,,NO_STREET_MATCH,95
DUMFORD AND RYLANDER,13322,,,,NO_STREET_MATCH,95
BUNBURY AND YORK MILLS,13393,York Mills Rd at Banbury Rd (West),43.751639,-79.370302,MATCHED_ROUTE,95
ATRIUM LA AND SHEPPARD,13406,Sheppard Ave East at Atrium Lane,43.800904,-79.150306,MATCHED_STOP_ONLY,95
ELLESMERE AND PARKARD,13451,,,,NO_STREET_MATCH,95
ELLESMERE STATION ANMD MORNING,13542,Ellesmere,43.766712,-79.276505,MATCHED_FACILITY,95
MI AND SCARBOROUGH LOOP,13547,,,,NO_STREET_MATCH,95
EGLINTON AND RYLANDER,13656,,,,NO_STREET_MATCH,95
DEEP DEN AND ELLESMERE,13667,Ellesmere Rd at Deep Dene Dr,43.790749,-79.170421,MATCHED_INTERSECTION,95
ELLESMERE AND PARK WOO,13756,,,,NO_STREET_MATCH,95
PARKWOOD VILLAGE AND Y,13786,,,,NO_STREET_MATCH,95
DURNFORD AND TALLPINES,13803,Durnford Rd at Tallpines Park South Side,43.798663,-79.150156,MATCHED_INTERSECTION,95
VALANTI AND YORK MILLS,13844,,,,NO_STREET_MATCH,95
ELLESMERE AND GANDER D,13995,Ellesmere Rd at Gander Dr East Side,43.777555,-79.226206,MATCHED_INTERSECTION,95
ELLESMERE AND FENSIDE,14016,,,,NO_STREET_MATCH,95
N Y AND YORK MILLS,14050,,,,NO_STREET_MATCH,95
LAURALEAF AND STEELES,14175,,,,NO_STREET_MATCH,95
FERN AND YORK MILLS,14180,,,,NO_STREET_MATCH,95
ELLESMERE STATION RT STATION,14287,Ellesmere,43.766712,-79.276505,MATCHED_FACILITY,95
SILVERST AND YORK MILLS,14326,,,,NO_STREET_MATCH,95
MALVERN,14499,,,,NO_STREET_MATCH,95
YORD RI AND YORK MILLS,14515,,,,NO_STREET_MATCH,95
401 AND KINGSTON,14554,,,,NO_STREET_MATCH,95
SCARBOROUGH LOOP AND UOFT,14614,,,,NO_STREET_MATCH,95
HWY 401 APPROACHIN,14638,,,,NO_STREET_MATCH,95
YORK STATION,14716,Royal York Station - Eastbound Platform,43.648548,-79.508693,MATCHED_FACILITY,95
ELLESMERE AND MEADO,14787,Ellesmere Rd at Meadowvale Rd,43.792312,-79.163843,MATCHED_INTERSECTION,95
ELLESMERE AND MORRI,14825,Ellesmere Rd at Morrish Rd,43.790274,-79.173121,MATCHED_INTERSECTION,95
PARKWOODS AND YORK MIL,14880,Parkwoods Village Dr at York Mills Rd,43.761128,-79.323838,MATCHED_INTERSECTION,95
KIN AND RYLANDER,15152,Rylander Blvd at Kingston Rd,43.797731,-79.149996,MATCHED_INTERSECTION,95
DON AND YORK MILLS,15291,York Mills Rd at Don Mills Rd,43.756053,-79.3466,MATCHED_INTERSECTION,95
CLEMENTINE SQUARE,15349,,,,NO_STREET_MATCH,95
ELLESMERE STATION NEIL,15419,Ellesmere,43.766712,-79.276505,MATCHED_FACILITY,95
UOFT SCARBOROUGH CAM,15428,,,,NO_STREET_MATCH,95
ELLESMERE AND MONDOE,15505,,,,NO_STREET_MATCH,95
ELLESMERE AND MEAD,15507,Ellesmere Rd at Meadowvale Rd,43.792312,-79.163843,MATCHED_INTERSECTION,95
PARK AND YORK MILLS,15608,Parkwoods Village Dr at York Mills Rd,43.761128,-79.323838,MATCHED_INTERSECTION,95
ELLESMERE STATION AAND MONDEO,15624,,,,NO_STREET_MATCH,95
KINGSTON AND SHEPP,15625,Sheppard Ave East at Kingston Rd North Side,43.799459,-79.146775,MATCHED_INTERSECTION,95
ELLESMERE AND MILIT,15664,Ellesmere Rd at Military Trail (East),43.786439,-79.188422,MATCHED_INTERSECTION,95
VALEN AND YORK MILLS,15800,York Mills Rd at Valentine Dr,43.757207,-79.341181,MATCHED_INTERSECTION,95
SANDFIELD AND YORK MILLS STATION,15820,York Mills Rd at Sandfield Rd,43.750689,-79.374746,MATCHED_INTERSECTION,95
KINGS AND RYLANDER,15825,Rylander Blvd at Kingston Rd,43.797731,-79.149996,MATCHED_INTERSECTION,95
BRICHWO AND YORK MILLS,15920,,,,NO_STREET_MATCH,95
BANBU AND YORK MILLS,15953,York Mills Rd at Banbury Rd (West),43.751639,-79.370302,MATCHED_INTERSECTION,95
IDLEGROVE AND SHEPPARD,15998,,,,NO_STREET_MATCH,95
BIURCHMO AND ELLESMERE,16038,,,,NO_STREET_MATCH,95
ELLESMERE AND MILITA,16087,Ellesmere Rd at Military Trail (East),43.786439,-79.188422,MATCHED_INTERSECTION,95
CROSLAND AND ELLESMERE,16099,,,,NO_STREET_MATCH,95
UNDERPASS GATE,16170,,,,NO_STREET_MATCH,95
MEADOWVALE AND ROTARY,16192,,,,NO_STREET_MATCH,95
ELLESMERE AND PAKINGTI,16252,,,,NO_STREET_MATCH,95
OF T SCARBOROUGH BUS,16329,,,,NO_STREET_MATCH,95
ELLESMERE AND MUIRBA,16425,Ellesmere Rd at Muirbank Blvd,43.793732,-79.157941,MATCHED_INTERSECTION,95
ELLESMERE AND PURPLEDU,16608,,,,NO_STREET_MATCH,95
ELLESMERE STATION A AND MARKHAM,16730,Ellesmere Rd at Markham Rd,43.776669,-79.231298,MATCHED_ROUTE,95
ELLESMERE AND MEADOWAV,16736,,,,NO_STREET_MATCH,95
CLAUDIA AND ELLESMERE,16740,,,,NO_STREET_MATCH,95
ELLESMERE AND MIRROW,16812,Ellesmere Rd at Mirrow Crt,43.787289,-79.185159,MATCHED_STOP_ONLY,95
DOLLY AND ELLESMERE,16892,Ellesmere Rd at Dolly Varden Blvd,43.775626,-79.235048,MATCHED_INTERSECTION,95
DORMIN AND ELLESMERE,16922,Ellesmere Rd at Dormington Dr West Side,43.777547,-79.227204,MATCHED_INTERSECTION,95
HWY 4 AND KINGSTON,16926,,,,NO_STREET_MATCH,95
ELLESMERE AND MORNI,16937,Ellesmere Rd at Morningside Ave,43.785158,-79.193623,MATCHED_INTERSECTION,95
OPPOSITE OF LESMI,16969,,,,NO_STREET_MATCH,95
PARKVIEW AND YONGE,17089,,,,NO_STREET_MATCH,95
YORK AND YORK MILLS,17122,York Mills Station at Bus Bay 7,43.745366,-79.406237,MATCHED_INTERSECTION,95
KINGSTON AND UNDER HWY,17186,,,,NO_STREET_MATCH,95
CROW AND LORADEEN,17195,,,,NO_STREET_MATCH,95
BAYVIEW STATION AND YORK MILLD,17299,York Mills Rd at Bayview Ave,43.74787,-79.384519,MATCHED_ROUTE,95
BRIMLEY AND MCCOWAN STATION,17450,,,,NO_STREET_MATCH,95
ELLESMERE STATION AND MEADOWWALE,17564,Ellesmere Rd at Meadowvale Rd,43.792623,-79.163292,MATCHED_ROUTE,95
ELLESMERE AND MOORISH,17577,Ellesmere Rd at Morrish Rd,43.790274,-79.173121,MATCHED_ROUTE,95
ELLESMERE AND KIN,17722,Ellesmere Rd at Parkington Cres,43.773188,-79.246369,MATCHED_INTERSECTION,95
ELLESMERE AND POLLARD,17841,,,,NO_STREET_MATCH,95
DURNESS AND SHEPPARD,18053,,,,NO_STREET_MATCH,95
KINGSTON AND RAYLANDER,18164,,,,NO_STREET_MATCH,95
FENNSID AND YORK MILLS,18165,York Mills Rd at Fenn Ave,43.747131,-79.388881,MATCHED_ROUTE,95
OLD YORK MILLS AND YON,18212,,,,NO_STREET_MATCH,95
KINGSTON AND RILANDER,18475,,,,NO_STREET_MATCH,95
BAMBURY AND YORK MILLS,18479,York Mills Rd at Banbury Rd (West),43.751639,-79.370302,MATCHED_ROUTE,95
ELLESMERE AND GARDNER,18493,,,,NO_STREET_MATCH,95
LA AND YORK MILLS,18553,,,,NO_STREET_MATCH,95
GLENGRO AND YORK MILLS,18604,,,,NO_STREET_MATCH,95
SENSIDE AND YORK MILLS,18717,York Mills Rd at Fenside Dr,43.760782,-79.327546,MATCHED_ROUTE,95
B ON RAMP AND KINGSTON W,18805,,,,NO_STREET_MATCH,95
PRINCE WILLIAM,18850,,,,NO_STREET_MATCH,95
DUMFORD AND DURNESS,18903,,,,NO_STREET_MATCH,95
MILITARY TRAIN AND UNI,19030,,,,NO_STREET_MATCH,95
KINGSTON RO AND RYLAND,19162,Rylander Blvd at Kingston Rd,43.797731,-79.149996,MATCHED_ROUTE,95
KINGSTON AND RYLA,19176,Rylander Blvd at Kingston Rd,43.797731,-79.149996,MATCHED_INTERSECTION,95
KINGSTON AND ROYLANDER,19189,Rylander Blvd at Kingston Rd,43.797731,-79.149996,MATCHED_ROUTE,95
SHEPPARD A E,19291,,,,NO_STREET_MATCH,95
PITFIELD,19292,,,,NO_STREET_MATCH,95
ELLESMERE AND MEADOVAL,19316,Ellesmere Rd at Meadowvale Rd,43.792623,-79.163292,MATCHED_ROUTE,95
LESL AND YORK MILLS,19362,York Mills Rd at Leslie St,43.752788,-79.360218,MATCHED_INTERSECTION,95
ELLESMERE STATION SRT STATION,19382,Ellesmere,43.766712,-79.276505,MATCHED_FACILITY,95
STANFIE AND YORK MILLS,19512,,,,NO_STREET_MATCH,95
SCARSD AND YORK MILLS,19519,York Mills Rd at Scarsdale Rd,43.753294,-79.357657,MATCHED_INTERSECTION,95
VALLY W AND YORK MILLS,19545,,,,NO_STREET_MATCH,95
COLLEGE STATION LOOP,19566,College,43.660789,-79.383102,MATCHED_FACILITY,95
FENN AND YORK,19596,York Mills Rd at Fenn Ave,43.747131,-79.388881,MATCHED_INTERSECTION,95
YORK MILLS AND YORKRID,19676,,,,NO_STREET_MATCH,95
YORK MILLS STATION SATION,19754,York Mills,43.744846,-79.406487,MATCHED_FACILITY,95
RUDEN CRESCENT,19798,,,,NO_STREET_MATCH,95
ELLESMERE STATION LRT STATION,19823,Ellesmere,43.766712,-79.276505,MATCHED_FACILITY,95
KINGSTON AND RELYANDER,19833,,,,NO_STREET_MATCH,95
BREBEUF COLLEGE AND ST,19839,,,,NO_STREET_MATCH,95
YORK MILLS STATION AN LESLIE STATION,20139,Leslie Station,43.771458,-79.36475,MATCHED_FACILITY,95
KENNEDY STATION AND YORK MILLS,20144,,,,NO_STREET_MATCH,95
MILITARY TRAIL NEAR U,20155,,,,NO_STREET_MATCH,95
UFT LOOP MILITARY TR,20223,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,95
SHEPPARD DURNFORD,20225,,,,NO_STREET_MATCH,95
DURN AND RYLANDER,20233,,,,NO_STREET_MATCH,95
PIONEER VILLAGE STATION STATIO,11,Pioneer Village,43.777027,-79.509743,MATCHED_FACILITY,96
HUMBERWOOD LOOP,19,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,96
FINCH STATION,20,Finch,43.780846,-79.415291,MATCHED_FACILITY,96
MARTIN GRO AND STEELES,22,Steeles Ave West at Martin Grove Rd,43.757668,-79.603509,MATCHED_STOP_ONLY,96
JANE AND WILSON STATION,23,Wilson Ave at Jane St,43.721071,-79.508391,MATCHED_INTERSECTION,96
KEELE STATION,25,Keele St at Bloor St West - Keele Station,43.655485,-79.460098,MATCHED_FACILITY,96
ELMHURST AND ISLINGTON,31,Elmhurst Dr at Islington Ave,43.723235,-79.558657,MATCHED_INTERSECTION,96
EGLINTON STATION,39,Yonge St at Eglinton Ave East North Side - Eglinton Station,43.707916,-79.398471,MATCHED_FACILITY,96
BATHURST AND BLOOR,43,Bloor St West at Bathurst St,43.665214,-79.411078,MATCHED_STOP_ONLY,96
SCARBOROUGH CENTRE STATION,49,Scarborough Centre,43.774647,-79.257286,MATCHED_FACILITY,96
REI AND WILSON STATION HEIGHTS,68,,,,NO_STREET_MATCH,96
ISLINGTON STATION AND STEELES,71,Steeles Ave West at Islington Ave,43.764154,-79.574983,MATCHED_STOP_ONLY,96
YORK MILLS STATION,75,Yonge St at Wilson Ave - York Mills Station,43.74429,-79.406957,MATCHED_FACILITY,96
HUMBER COLLEGE AND WEST,80,Humber College Blvd at Westmore Dr - Etobicoke General Hospi,43.730755,-79.599631,MATCHED_INTERSECTION,96
SIGNAL HIL AND STEELES,84,Signal Hill Ave at Steeles Ave West,43.752762,-79.624929,MATCHED_STOP_ONLY,96
WILSON STATION,86,Wilson,43.734547,-79.45079,MATCHED_FACILITY,96
DANFORTH,89,,,,NO_STREET_MATCH,96
HUMBER LOOP,94,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,96
EPIC LANE AND WILSON,98,Wilson Ave at Epic Lane Rd,43.72139,-79.506142,MATCHED_INTERSECTION,96
JANE STATION,115,Jane,43.650146,-79.483894,MATCHED_FACILITY,96
KENNEDY AND LAWRENCE STATION,127,Kennedy Rd at Lawrence Ave East East Side,43.749958,-79.274988,MATCHED_STOP_ONLY,96
STEELES AND YONGE,142,Yonge St at Steeles Ave West South Side,43.79729,-79.42005,MATCHED_STOP_ONLY,96
JANE STATION AND WILSON,146,Wilson Ave at Jane St,43.721071,-79.508391,MATCHED_INTERSECTION,96
SHEPPARD W STATION,149,Sheppard Ave West at Dufferin St - Sheppard West Station,43.750543,-79.462607,MATCHED_FACILITY,96
RIVALDA AND SHEPPARD,153,Sheppard Ave West at Rivalda Rd,43.73481,-79.533737,MATCHED_STOP_ONLY,96
ARROW GARAGE,159,,,,NO_STREET_MATCH,96
DON MILLS AND GATEWAY,160,Gateway Blvd South Side at Don Mills Rd East Side,43.710049,-79.333744,MATCHED_STOP_ONLY,96
FINCH STATION W STATION,180,Finch,43.780846,-79.415291,MATCHED_FACILITY,96
BATHURST STATION AND WILSON,188,Wilson Ave at Bathurst St East Side,43.737304,-79.433226,MATCHED_INTERSECTION,96
MURRAY AND WILSON,202,Wilson Ave at Murray Rd,43.729711,-79.471403,MATCHED_INTERSECTION,96
STEELES LOOP,221,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,96
WILSON STATION GARAGE,226,Wilson,43.734547,-79.45079,MATCHED_FACILITY,96
DON MILLS STATION,227,Don Mills,43.775547,-79.346588,MATCHED_FACILITY,96
RIDLEY AND WILSON,231,Wilson Ave at Ridley Blvd,43.73928,-79.423844,MATCHED_INTERSECTION,96
KEELE STATION AND WILSON,248,Wilson Ave at Keele St,43.726925,-79.481737,MATCHED_INTERSECTION,96
