location,location_id,gtfs_stop_name,stop_lat,stop_lon,match_type
SHEPPARD AMD ECOPARK G,17301,Sheppard Ave East at Meadowvale Rd East Side,43.808442,-79.169871,fuzzy_86
ALL AND SHEPPARD E,17302,Meadowvale Loop at Sheppard Ave East,43.809148,-79.170722,fuzzy_86
SHEPPARD AND ST REGIS,17303,Grandravine Dr at Keele St West Side,43.751972,-79.488762,fuzzy_86
BRECREST AND WESTWAY,17305,The Westway at Sun Row Dr East Side,43.689215,-79.540494,fuzzy_86
MARKHAM AND PENNYBROOK,17306,Main St Markham North at Springdale Ave,43.885657,-79.26252,fuzzy_86
NORN AND STEELES,17307,Steeles Ave East at Tarbert Rd,43.804084,-79.392106,fuzzy_86
MILNER AND PARKBOROUGH,17309,,,,unmatched
DIXON AND MCMANUS RO,17310,Dixon Rd at McManus Rd,43.699004,-79.537343,fuzzy_89
FNCH AND MIDDLEFIELD,17312,Finch Ave East at Middlefield Rd,43.809776,-79.257945,fuzzy_86
HIGHGLEN AND MCCOWAN STATION,17314,McCowan Rd at Highglen Ave,43.845655,-79.278782,fuzzy_95
MOORE PARK A AND YONGE,17317,Yonge St at Moore Park Ave,43.793966,-79.419209,fuzzy_89
CRAYDON AND EGLINTON,17320,Eglinton Ave West at Martin Grove Rd East Side,43.674419,-79.562591,fuzzy_86
ELLESMERE STATION RT LOOP,17322,Ellesmere Rd at Midland Ave East Side,43.767989,-79.270397,fuzzy_86
CARPERNTER AND STEELES,17324,Village Gate at Steeles Ave West,43.792558,-79.440731,fuzzy_86
ALDEN AND WARDEN,17327,Warden Ave at Apple Creek Blvd,43.860065,-79.33516,fuzzy_86
AGNUS GLEN COMMUNITY C,17328,Angus Glen Community Centre Loop at Major Mackenzie Dr East,43.894614,-79.337402,fuzzy_86
GUILDWOOD AND LAWRENCE STATION,17330,Guildwood Pkwy at Navarre Cres,43.749505,-79.190293,fuzzy_86
COXWELL AND ST CLAIR STATION,17331,Foxwell St at Bruton Rd East Side,43.670048,-79.498441,fuzzy_86
BLOOR AND MARKHAM,17332,Parliament St at Bloor St East,43.671579,-79.37081,fuzzy_86
DON MILLS AND HEAVENBO,17335,Don Mills Rd at Esterbrooke Ave,43.779239,-79.348996,fuzzy_86
GARNETT JANE AND TWEL,17338,Garnett Janes Rd at Twelfth St East Side,43.601037,-79.510878,fuzzy_86
BEECHGROOVE AND CORONA,17340,Beechgrove Dr at Coronation Dr,43.766925,-79.158407,global_fuzzy_78
DRIFTWOOD AND T,17343,Driftwood Ave at Finch Ave West,43.757895,-79.513233,fuzzy_86
EGLINTON AND HILLSTOP,17345,Eglinton Ave West at Martin Grove Rd East Side,43.674419,-79.562591,fuzzy_86
RAINIER SQ,17346,Victoria Park Ave at Eglinton Sq,43.722771,-79.30171,fuzzy_86
STEELES AV W,17349,St. Albans Rd at West Service Rd,43.639095,-79.534199,fuzzy_86
HOMEWOOD,17351,Cactus Ave at Homewood Ave,43.787839,-79.432814,fuzzy_TokenSet_high
HUMBERWOOD AND VIEWCRE,17357,,,,unmatched
LAS AND MILITARY TRAIL,17358,Ellesmere Rd at Military Trail (West),43.779894,-79.217004,fuzzy_86
GREENWIN V AND STEELES,17359,Village Gate at Steeles Ave West,43.792558,-79.440731,fuzzy_86
DUPONT STATION AND LANDOWNE,17360,Lansdowne Ave at Dupont St,43.666612,-79.446297,fuzzy_75
CALEDONIA AND LANE S S,17361,Caledonia Rd at Summit Ave South Side,43.686437,-79.459522,fuzzy_86
LAWRENCE AND PIMICO,17362,Lawrence Ave West at Westona St East Side,43.69728,-79.526961,fuzzy_86
MERCHA AND QUEEN STATION QUAY,17363,,,,unmatched
CORMWELL AND KINGSTON,17366,Kingston Rd at Galloway Rd West Side,43.761802,-79.195118,fuzzy_86
DON MLLLS AND GATEWAY,17367,Overlea Blvd at Don Mills Rd West Side,43.709806,-79.335373,fuzzy_86
HWY 40 AND WYNFORD,17370,Wynford Dr at Concorde Pl West Side,43.727267,-79.328478,fuzzy_86
PASSMORE AND SLIVER,17373,Passmore Ave at Silver Star Blvd,43.820112,-79.297805,fuzzy_86
ASHLETY AND ROYAL YORK,17375,Royal York Rd at Darlingbrook Cres South Side,43.670934,-79.521782,fuzzy_86
JANE STATION AND KIPLING,17376,Eglinton Ave West at Jane St East Side,43.68452,-79.498076,fuzzy_86
CRESENT T AND VICTORIA,17378,Victoria Park Ave at Amsterdam Ave,43.715142,-79.298512,fuzzy_86
ABERLADY AND ISLINGTON,17380,Islington Ave at The Queensway North Side,43.624047,-79.514742,fuzzy_86
EMMET AND JANE,17383,Eglinton Ave West at Jane St East Side,43.68452,-79.498076,fuzzy_86
MARKHAM AND TURBINA N,17385,Markham Rd at Turbina Ave,43.827124,-79.249027,fuzzy_89
EGLINTON BTWEEN OAKWOOD,17392,Eglinton Ave West at Martin Grove Rd East Side,43.674419,-79.562591,fuzzy_86
WILSON STATION LOWER L,17397,Wilson Station at Lower Platform Bus Bay 7,43.734777,-79.451045,fuzzy_88
427 RAM AND AIRPORT,17398,Airport Rd at Highway 427 Overpass West Side,43.686436,-79.602317,fuzzy_86
JANE AND MURRY ROSS,17399,Jane St at Courage Ave South Side,43.744734,-79.514671,fuzzy_86
UPTOWN AND WARDEN,17400,Warden Ave at Apple Creek Blvd,43.860065,-79.33516,fuzzy_86
EGLINTON WAND OLD,17403,Eglinton Ave West at Martin Grove Rd East Side,43.674419,-79.562591,fuzzy_86
SIGNAL HILL AND SIGNET,17406,Signal Hill Ave at Steeles Ave West,43.752762,-79.624929,fuzzy_86
GEOFFREY AND PARKVIEW,17409,,,,unmatched
FINCH STATION SOUTH AND MARKHAM,17412,Markham Rd at Finch Ave East,43.812817,-79.242767,intersection_exact
HIGHLAND CRK OPAS,17414,Highland Creek Overpass at Kingston Rd,43.784451,-79.168491,fuzzy_86
HICKORY AND WESTON,17415,Weston Rd at Gunns Rd South Side,43.675541,-79.470205,fuzzy_86
E AN AND LAWRENCE,17416,Lawrence Ave East at Crockford Blvd,43.745931,-79.291536,fuzzy_86
BEN AND LAWRENCE STATION W,17417,Lawrence Ave West at Westona St East Side,43.69728,-79.526961,fuzzy_86
CONCORD PL ABND MACDON,17419,Grenoble Dr at Vendome Pl West Side,43.715557,-79.328566,fuzzy_86
NEILSON ADN CROW TRAIL,17421,Neilson Rd at Crow Trail,43.812353,-79.225946,fuzzy_89
EGLINTON E STATION,17422,Eglinton Ave West at Martin Grove Rd East Side,43.674419,-79.562591,fuzzy_90
MORNINGSTAR AND RIGHSTART,17426,,,,unmatched
GARDINER AND GRAND,17427,,,,unmatched
LAWSON AND MEADOWALE,17428,Lawson Rd at Cedarview Dr East Side,43.786882,-79.153183,fuzzy_86
WELSH AV AND WESTON,17429,Weston Rd at Gunns Rd South Side,43.675541,-79.470205,fuzzy_86
DON AND WYNFORD,17432,Wynford Dr at Concorde Pl West Side,43.727267,-79.328478,fuzzy_86
ALBERTA AND YUKON,17433,,,,unmatched
WELLESLEY STATION BETWEEN PARL,17435,Parliament St at Wellesley St East North Side,43.668507,-79.369582,fuzzy_86
BROUGH AND THE WESTWAY,17436,The Westway at Sun Row Dr East Side,43.689215,-79.540494,fuzzy_86
LA AND OLD WESTON,17437,Weston Rd at Avon Cres,43.68111,-79.476373,fuzzy_86
EGLI AND GERVAIS,17439,Wynford Dr at Eglinton Ave East Access Ramp,43.725277,-79.326222,fuzzy_86
CARDOVA AND DUNDAS STATION,17440,Dundas St West at Indian Road Cres,43.665156,-79.461274,fuzzy_86
CHURCH AND GRATTAN,17441,Church St at Grattan St,43.705729,-79.519814,intersection_exact
HAYDEN ST S AND YONGE,17442,Bathurst St at Wilson Ave South Side,43.736782,-79.43401,fuzzy_86
GUILDWOOD AND SCA,17443,Guildwood Pkwy at Navarre Cres,43.749505,-79.190293,fuzzy_86
WILSON STATION PLANT MAINTENAN,17444,Keele Station at Bus Bay 5,43.655373,-79.459836,fuzzy_WRatio_high
BROOKEMERE AND KIPLING STATION,17445,John Garland Blvd at Kipling Ave,43.735359,-79.578514,fuzzy_86
AND EVAN AND ISLINGTON,17446,Islington Ave at The Queensway North Side,43.624047,-79.514742,fuzzy_86
CATCHET AND WARDEN,17447,Warden Ave at Apple Creek Blvd,43.860065,-79.33516,fuzzy_86
MICHAEL POWER PARK,17448,Cordova Ave at Central Park Roadway,43.647886,-79.52675,fuzzy_86
MANITOBA AND SCRACHAN,17449,,,,unmatched
BRIMLEY AND MCCOWAN STATION,17450,,,,unmatched
SANBA,17451,,,,unmatched
DUFFERIN AND SYLTAN,17454,Dufferin St at St Clair Ave West,43.677768,-79.442907,fuzzy_86
JOHN GRAH AND SHEPPARD,17455,Meadowvale Loop at Sheppard Ave East,43.809148,-79.170722,fuzzy_86
BAY AND HABOUR,17457,,,,unmatched
SHEWRWAY GARDENS BUS T,17465,Sherway Gardens Rd at Sherway Gate (Mall),43.609729,-79.558438,fuzzy_86
LINKWOOD LN,17469,Linkwood Lane at St Dennis Dr,43.71933,-79.327563,fuzzy_WRatio_high
CONCORDE P AND WYNFORD,17470,Concorde Pl at Concorde Pl Cul De Sac,43.730036,-79.328253,fuzzy_86
SOUTHBURNE,17471,Bathurst St at Southbourne Ave,43.738382,-79.434132,fuzzy_81
SCARBOROUGH GOLF CLUB AN,17473,Lawrence Ave East at McCowan Rd Westside Scarborough General,43.755437,-79.246651,fuzzy_86
PAPE STATION DANFORTH,17475,Pape Ave at Donlands Ave,43.696916,-79.349173,fuzzy_86
ALBION BETWEEN ISLINGTON STATION,17476,1155 Albion Rd,43.737594,-79.568196,fuzzy_86
ST CLEMENT S AND YONGE,17477,Yonge St at Shaftesbury Ave North Side - Summerhill Station,43.68239,-79.391664,fuzzy_86
GORMON PA AND SHEPPARD,17478,Sheppard Ave West at Harlock Blvd,43.753826,-79.445872,fuzzy_86
LAWRENCE AND PORTWINE,17479,Lawrence Ave East at Crockford Blvd,43.745931,-79.291536,fuzzy_86
DAMASK AND WESTON,17482,Weston Rd at Finch Ave West,43.75179,-79.542165,fuzzy_86
DUNDAS STATION AND SHORNCLIFF,17483,Dundas St West at Shorncliffe Rd,43.631902,-79.544849,fuzzy_86
DIXON AND MCMANNUS,17486,Dixon Rd at Carlingview Dr,43.686589,-79.595728,fuzzy_86
FINCH AND ROMFEILD,17487,Finch Ave West at Grantbrook St West Side,43.776224,-79.432093,fuzzy_86
CATA AND MORINING STAR,17488,Morning Star Dr at Reindeer Dr West Side,43.714132,-79.646964,fuzzy_86
MARKHAM AND ROSEBANK,17494,Main St Markham North at Springdale Ave,43.885657,-79.26252,fuzzy_86
LAWRENCE AND STARSPARY,17495,Lawrence Ave East at Crockford Blvd,43.745931,-79.291536,fuzzy_86
DON MILLS AND HAZENBRO,17497,Don Mills Rd at Esterbrooke Ave,43.779239,-79.348996,fuzzy_86
TOBB BAY STATION AND TRETHEWEY,17501,,,,unmatched
MELBRIDGE AND MIDLAND,17504,Midland Ave at Lawrence Ave East South Side,43.750766,-79.265001,fuzzy_86
EGLINTON AND MENIN,17505,Eglinton Ave West at Martin Grove Rd East Side,43.674419,-79.562591,fuzzy_86
HOLWOOD AND KEELE,17506,Keele St at Glenlake Ave,43.658146,-79.461353,fuzzy_86
KIPLING AND LO,17507,Kipling Station at Bus Bay 3,43.637465,-79.53581,fuzzy_87
TRINITY,17509,Hoskin Ave at Tower Rd - Trinity College,43.664784,-79.395638,fuzzy_TokenSet_high
BATHURST AND BROOKDALE,17510,Bathurst St at Wilson Ave South Side,43.736782,-79.43401,fuzzy_86
LAWRENCE STATION WRST AND RALP,17512,Lawrence Ave West at Westona St East Side,43.69728,-79.526961,fuzzy_86
PAUL MARKW AND STEELES,17516,Steeles Ave East at Bestview Dr,43.80629,-79.383217,fuzzy_86
MANTIS,17518,Mantis Rd at Poppy Pl (North),43.82401,-79.222705,fuzzy_90
GULLIVER AND KEEL,17519,Gulliver Rd at Culford Rd,43.697844,-79.483727,fuzzy_86
DUNDAS STATION ST W AND KEELE STATION,17520,Dundas St West at Keele St,43.665343,-79.464755,fuzzy_95
WHITE,17521,McNicoll Ave at White Heather Blvd,43.818827,-79.267586,fuzzy_TokenSet_high
EVANS AND GAIR E O,17524,The East Mall at Evans Ave North Side,43.612232,-79.543767,fuzzy_86
BROWNS L AND EVANS,17527,Evans Ave at Brown's Line,43.61044,-79.549451,fuzzy_87
DEERHIDE CR,17528,Arrow Rd at Deerhide Cres (South),43.74799,-79.530999,fuzzy_WRatio_high
LAKESHOR AND THIRTIETH,17532,Thirtieth St at Lake Shore Blvd West North Side,43.595671,-79.529797,fuzzy_86
BIRDGELAND AND CALEDONIA,17537,Caledonia Rd at Summit Ave South Side,43.686437,-79.459522,fuzzy_86
ADRIONDA AND FINCH,17538,Finch Ave West at Grantbrook St West Side,43.776224,-79.432093,fuzzy_86
DUNDAS AND JUNCTION,17541,Dundas St West at Indian Road Cres,43.665156,-79.461274,fuzzy_86
YONGE JUST EG,17542,Yonge St at Front St West,43.646785,-79.377161,fuzzy_86
LINKWOD AND ST DENNIS,17543,Deauville Lane at St Dennis Dr,43.71805,-79.331096,fuzzy_86
ORTON PARK,17545,Lawrence Ave East at Orton Park Rd,43.763877,-79.205766,fuzzy_90
EAST AND SHEPPARD W,17546,Sheppard West Station at Bus Bay 7,43.749049,-79.462373,fuzzy_88
ELDERWOOD,17547,Bathurst St at Elderwood Dr,43.695157,-79.423089,fuzzy_90
EGLINTON AND MOUNT PL,17548,Eglinton Ave West at Keele St/Trethewey Dr,43.689983,-79.475291,fuzzy_86
EGLINTON W AND TARLTON,17549,Eglinton Ave West at Martin Grove Rd East Side,43.674419,-79.562591,fuzzy_86
ROWANWOOD AND YONGE,17551,Yonge St at Rowanwood Ave,43.679043,-79.390286,intersection_exact
YORKDALE STATION MALL YORKDALE STATION,17552,Caledonia Station at Bus Bay 3,43.692169,-79.465706,fuzzy_WRatio_high
FOUDERS AND STEELES,17553,Steeles Ave West at Jane St West Side,43.775471,-79.522085,fuzzy_86
EGLINTON AND WESTOVERH,17555,Eglinton Ave West at Martin Grove Rd East Side,43.674419,-79.562591,fuzzy_86
ALBION AND ELMHURT,17556,Albion Rd at Golfdown Dr East Side,43.723468,-79.548799,fuzzy_86
DUFFERIN AND SPARROW A,17558,Dufferin St at St Clair Ave West,43.677768,-79.442907,fuzzy_86
WESTON AND ZAPPOCOSTA,17559,Weston Rd at Fenmar Dr South Side,43.756921,-79.543747,fuzzy_86
EGLINTON AND KENN,17560,Eglinton Ave East at Bellamy Rd North West Side - Eglinton G,43.740238,-79.232608,fuzzy_86
CONSUMER AND SHEPPARD,17561,Meadowvale Loop at Sheppard Ave East,43.809148,-79.170722,fuzzy_86
LAWRENCE STATION ANE BELLAMY,17562,Lawrence Ave East at Crockford Blvd,43.745931,-79.291536,fuzzy_86
ELLESMERE STATION AND MEADOWWALE,17564,Ellesmere Rd at Military Trail (West),43.779894,-79.217004,fuzzy_86
ST CLAIRE AND WARDEN,17566,Warden Ave at Apple Creek Blvd,43.860065,-79.33516,fuzzy_86
WARDEN STATION S SIDE,17575,Kingston Rd at Fenwood Heights West Side,43.727383,-79.230088,fuzzy_86
ELLESMERE AND MOORISH,17577,Ellesmere Rd at Military Trail (West),43.779894,-79.217004,fuzzy_86
ANETTE AND RUNNYMEDE,17579,St Clair Ave West at Runnymede Rd West Side,43.66887,-79.484326,fuzzy_86
BISHOP AND LAWRENCE,17582,Lawrence Ave West at Westona St East Side,43.69728,-79.526961,fuzzy_86
LAWRENCE AND MACROS,17584,Lawrence Ave East at Crockford Blvd,43.745931,-79.291536,fuzzy_86
BROADVIEW AND EASTERN,17585,Carlaw Ave at Eastern Ave North Side,43.658753,-79.339024,fuzzy_86
DU AND LAWRENCE STATION W,17586,Lawrence Ave West at Westona St East Side,43.69728,-79.526961,fuzzy_86
DUFFERIN AND MELBURNE,17587,Dufferin St at St Clair Ave West,43.677768,-79.442907,fuzzy_86
HEDGE E AND MEADOWVALE,17588,Meadowvale Loop at Sheppard Ave East,43.809148,-79.170722,fuzzy_86
GOO AND LAWRENCE STATION E,17589,Lawrence Ave East at Crockford Blvd,43.745931,-79.291536,fuzzy_86
BURTON AND COXWELL,17590,,,,unmatched
MARTIN GROOVE LOOOP,17592,Steeles Ave West at Martin Grove Rd,43.758023,-79.60324,fuzzy_86
ESTER L AND WESTHUMBER,17594,Westhumber Blvd at Martin Grove Rd North Side,43.726355,-79.586705,fuzzy_86
MAEDOWVALE LOOP,17595,Meadowvale Loop at Sheppard Ave East,43.809148,-79.170722,fuzzy_81
CRESCENTWOO AND WARDEN,17596,Eglinton Ave East at Warden Ave,43.727633,-79.287859,fuzzy_86
MACDONELLE AND QUEEN STATION,17599,Lansdowne Ave at Queen St West,43.640886,-79.436848,fuzzy_86
ELM HURST AND YONGE,17600,Yonge St at Shaftesbury Ave North Side - Summerhill Station,43.68239,-79.391664,fuzzy_86
HAREFIELD AND HINTON R,17602,Harefield Dr at Hinton Rd,43.72686,-79.569503,fuzzy_91
MANITOBA AND STRATCHAN,17605,,,,unmatched
BATHURST AND HORSHACK,17608,Bathurst St at Wilson Ave South Side,43.736782,-79.43401,fuzzy_86
FOREST,17611,Sheppard Ave East at Parkway Forest Dr West Side,43.775632,-79.34516,fuzzy_90
HUMBER TRAIL,17613,Ellesmere Rd at Military Trail (East),43.786439,-79.188422,fuzzy_WRatio_high
MARKHAM GATE,17614,Sheppard Ave East at Ecopark Gate,43.805823,-79.183075,fuzzy_86
FINCH STATION DN VICTORIA PAR,17615,Finch Ave West at Grantbrook St West Side,43.776224,-79.432093,fuzzy_86
PIONEER VILLKAGE STATI,17616,Pioneer Village Station Bus Bay 5,43.776878,-79.50968,fuzzy_91
DUFFERIN STATION COLLEGE STATION,17617,Dufferin St at St Clair Ave West,43.677768,-79.442907,fuzzy_86
EGLINTON STATION OFF,17618,Eglinton Ave West at Martin Grove Rd East Side,43.674419,-79.562591,fuzzy_86
MILITARY TRAIL AND SCE,17619,Ellesmere Rd at Military Trail (West),43.779894,-79.217004,fuzzy_86
ALANFORD AND SHEPPARD,17622,Meadowvale Loop at Sheppard Ave East,43.809148,-79.170722,fuzzy_86
PEARSON AIRPORT TEMRIN,17624,Airport Rd at Hull St,43.70411,-79.642841,global_fuzzy_86
KINGSTON AND LAWR,17625,Kingston Rd at Galloway Rd West Side,43.761802,-79.195118,fuzzy_86
BATHURST STATION AND LAKE SHORE,17626,Eglinton Ave West at Bathurst St,43.701254,-79.424598,fuzzy_86
FLEET AND STRACHON,17627,,,,unmatched
KEELE AND TANGIERS,17628,Finch Ave West at Tangiers Rd,43.764272,-79.488069,fuzzy_86
AIRPORT AND FLIGHT TRA,17629,Airport Rd at Highway 427 Overpass West Side,43.686436,-79.602317,fuzzy_86
ELISE AND GREENWIN,17632,Greenwin Village Rd at Regatta Cres,43.791195,-79.442929,fuzzy_86
PAPE STATION 1125 1,17633,Pape Ave at O'Connor Dr North Side,43.693657,-79.350372,fuzzy_86
HOPFIELD AND SEWELLS,17634,,,,unmatched
LANDOWNE AND ST CLAIR,17637,Lansdowne Ave at Bloor St West,43.658219,-79.442624,fuzzy_86
KIPLING STATION LAK,17638,Kipling Ave at Birmingham St,43.600828,-79.518202,fuzzy_86
FINCH STATION MARKHAM,17639,Finch Station at Bus Bay 2,43.780619,-79.414857,fuzzy_79
CNE PRINCES GATES,17640,,,,unmatched
YORKDALE STATION ROADWAY,17642,,,,unmatched
EGLINTON AND EMMIT,17644,Eglinton Ave West at Martin Grove Rd East Side,43.674419,-79.562591,fuzzy_86
DUPONT AND LANDSDOWNE,17646,,,,unmatched
ISLINGTON AND SUMMIT,17647,Islington Ave at Fordwich Cres,43.727108,-79.560871,fuzzy_86
DAMASCAS AND FINCH,17648,Finch Ave West at Grantbrook St West Side,43.776224,-79.432093,fuzzy_86
BAYVIEW AND RISEBOROUG,17649,Bayview Ave at Steeles Ave East South Side,43.802654,-79.39615,fuzzy_86
UNKMNOWN,17650,,,,unmatched
GORDON MCKAAY AND JANE,17651,Jane St at Courage Ave South Side,43.744734,-79.514671,fuzzy_86
YO AND YORK MILLS,17652,York Mills Station at Bus Bay 2,43.745136,-79.406134,fuzzy_86
BAYVIEW AND SUDAN,17653,Bayview Ave at Wilket Rd,43.74599,-79.383662,fuzzy_86
AMAZON FULFILMENT,17654,Morningside Ave at Passmore Ave - Amazon Fulfillment Centre,43.835793,-79.242093,fuzzy_86
AMAZON FULTILLMENT LOO,17655,Morningside Ave at Passmore Ave - Amazon Fulfillment Centre,43.835793,-79.242093,fuzzy_86
QUEEN STATION S WUAY AND YONGE,17656,Yonge St at Shaftesbury Ave North Side - Summerhill Station,43.68239,-79.391664,fuzzy_86
LOWER OSSINGTON AND S,17659,Ossington Ave at Leeds St South Side,43.663872,-79.426518,fuzzy_86
SIGNAL HILL LOOP,17660,Signal Hill Ave at Steeles Ave West,43.752762,-79.624929,fuzzy_90
EGLINTON AND NEIL MCNEAL,17661,Eglinton Ave West at Keele St/Trethewey Dr,43.689983,-79.475291,fuzzy_86
GREENVALE AND KINGSTON,17665,Kingston Rd at Galloway Rd West Side,43.761802,-79.195118,fuzzy_86
SPICEWOOD CRES,17666,Seasons Dr at Canoe Cres (West),43.829267,-79.228259,fuzzy_86
THE WESTWAY,17667,The Westway at Sun Row Dr East Side,43.689215,-79.540494,fuzzy_90
PAPE STATION SATION,17668,Pape Ave at O'Connor Dr North Side,43.693657,-79.350372,fuzzy_86
DON M AND FRESHMEADOWN,17669,Don Mills Rd at Esterbrooke Ave,43.779239,-79.348996,fuzzy_86
LAWRENCE STATION E SRT,17671,Lawrence Ave East at Crockford Blvd,43.745931,-79.291536,fuzzy_86
GREENWIN VILLIAGE,17672,Greenwin Village Rd at Regatta Cres,43.791195,-79.442929,fuzzy_86
MEDULLA E AND QUEEN,17673,North Queen St at Index Rd West Side,43.619313,-79.555066,fuzzy_86
LANDSOWNE AND QUEEN,17674,Lansdowne Ave at Queen St West,43.640886,-79.436848,fuzzy_86
BRIM AND LAWRENCE,17675,Lawrence Ave East at Crockford Blvd,43.745931,-79.291536,fuzzy_86
ALBION AND BANKFIEL,17676,Albion Rd at Beaumonde Heights Park West Side,43.738716,-79.573613,fuzzy_86
FINCH AND OLD VALLEY,17678,Finch Ave East at Tollerton Ave,43.786413,-79.386577,fuzzy_86
LASNDOWNE AND ST CLAIR STATION,17681,Lansdowne Ave at St. Clair Ave West South Side,43.675956,-79.45052,fuzzy_86
MICHAEL POWER ST JOSEP,17683,Lawrence Ave West at Westona St East Side,43.69728,-79.526961,fuzzy_86
DUN MILLS STATION,17684,Don Mills Station at Bus Bay 11,43.775638,-79.346345,fuzzy_86
ORCHARDVIEW AND YONGE,17686,Yonge St at Shaftesbury Ave North Side - Summerhill Station,43.68239,-79.391664,fuzzy_86
FERRAND SHUTTLE,17687,,,,unmatched
FINCH STATION W AND TOBERMO,17688,Finch Ave West at Grantbrook St West Side,43.776224,-79.432093,fuzzy_86
CLAIRPO AND ROYAL YORK,17689,Royal York Rd at Darlingbrook Cres South Side,43.670934,-79.521782,fuzzy_86
LAWRENCE STATION E ROUTE,17694,Lawrence Ave East at Crockford Blvd,43.745931,-79.291536,fuzzy_86
FINCH AND NORFINCH E,17695,Finch Ave West at Grantbrook St West Side,43.776224,-79.432093,fuzzy_86
ST BASIL THE GREAT SCH,17696,Finch Ave West at Grantbrook St West Side,43.776224,-79.432093,fuzzy_86
LAWRENCE AND PIMLI,17701,Lawrence Ave West at Westona St East Side,43.69728,-79.526961,fuzzy_86
CHURCH AND ROSEMOU,17702,Church St at Weston Rd East Side,43.703318,-79.524885,fuzzy_86
UNNKNOWN,17704,,,,unmatched
TOLLINGTON,17705,Martin Grove Rd at Tollington Rd,43.686679,-79.56878,fuzzy_90
WELLESLEY STATION SHERBOURNE STATION,17706,Parliament St at Wellesley St East North Side,43.668507,-79.369582,fuzzy_86
ORTON PARK LOOP,17708,Lawrence Ave East at Orton Park Rd,43.763877,-79.205766,fuzzy_90
GRENWIN VI AND STEELES,17709,Village Gate at Steeles Ave West,43.792558,-79.440731,fuzzy_86
EGLINTON AND FORMAN E,17712,Lawrence Ave E at Valparaiso Ave Scarborough General Hospita,43.755141,-79.24689,fuzzy_86
BISHOP LEFT AND YONGE,17713,Yonge St at Steeles Ave West South Side,43.79729,-79.42005,fuzzy_86
TURNBERRY S AND YONGE,17714,Yonge St at Steeles Ave West South Side,43.79729,-79.42005,fuzzy_86
SHEPPARD ARROW TO,17715,Sheppard Ave West at Harlock Blvd,43.753826,-79.445872,fuzzy_86
EGLINTON SCARL,17717,Eglinton Ave West at Martin Grove Rd East Side,43.674419,-79.562591,fuzzy_86
KEELE STATION WILSON STATION,17718,Keele St at Glenlake Ave,43.658146,-79.461353,fuzzy_86
LANDSDOWNE AND QUEEN,17719,Lansdowne Ave at Queen St West,43.640886,-79.436848,fuzzy_86
D AND SHORNCLIFFE,17721,Shorncliffe Ave at Lockport Ave,43.627616,-79.542736,fuzzy_86
ELLESMERE AND KIN,17722,Ellesmere Rd at Pharmacy Ave,43.758847,-79.310443,fuzzy_86
